,name,critic_score,critic_count,user_score,user_count
7715,Way of the Samurai 4,58.0,25.0,6.5,15.0
7717,The Hobbit,67.0,6.0,9.2,17.0
7718,The King of Fighters XI,75.0,30.0,8.5,15.0
7719,Tom Clancy's Splinter Cell: Essentials,58.0,37.0,7.5,39.0
7723,Major League Baseball 2K12,68.0,8.0,4.4,5.0
7724,Family Guy,51.0,14.0,6.3,15.0
7726,Sniper Elite,76.0,21.0,8.9,36.0
7729,Harry Potter and the Goblet of Fire,70.0,13.0,7.4,16.0
7732,Breath of Fire II,81.0,16.0,8.8,16.0
7737,UFC Personal Trainer: The Ultimate Fitness System,65.0,8.0,2.4,5.0
7739,Conan,69.0,49.0,7.3,67.0
7746,No More Heroes: Heroes' Paradise,72.0,38.0,7.3,38.0
7749,Aliens vs Predator,68.0,35.0,7.4,985.0
7750,Captain America: Super Soldier,61.0,34.0,7.3,40.0
7752,Manhunt,74.0,37.0,7.9,19.0
7753,NCAA Final Four 2003,57.0,16.0,6,4.0
7754,Dynasty Warriors: Gundam 2,49.0,30.0,7,18.0
7756,Bound By Flame,53.0,40.0,5.9,230.0
7758,Spectrobes: Origins,71.0,22.0,8.4,16.0
7764,DanceMasters,63.0,30.0,5.9,7.0
7765,Breath of Fire: Dragon Quarter,78.0,28.0,6.9,35.0
7768,Shiren the Wanderer,71.0,21.0,7.6,5.0
7772,LEGO Marvel's Avengers,60.0,4.0,7.1,15.0
7774,Spore Hero Arena,49.0,11.0,2.6,8.0
7775,Disney's Magical Mirror Starring Mickey Mouse,50.0,9.0,8.9,10.0
7776,Enchanted Arms,69.0,54.0,6.9,60.0
7778,Conflict: Denied Ops,52.0,35.0,4.9,22.0
7779,Mafia III,63.0,29.0,3.2,881.0
7783,Mace Griffin: Bounty Hunter,62.0,19.0,8.3,7.0
7785,Legacy of Kain: Defiance,74.0,30.0,7.9,21.0
7786,Final Fantasy XI,66.0,25.0,6.5,33.0
7790,Peter Jackson's King Kong: The Official Game of the Movie,56.0,10.0,6.4,22.0
7791,Fighter Within,23.0,39.0,3,211.0
7792,Aliens versus Predator: Extinction,66.0,17.0,8.4,30.0
7793,Shrek: Forever After,57.0,11.0,4.5,6.0
7797,X-Men Origins: Wolverine,60.0,6.0,7.5,12.0
7800,NHL Hitz Pro,79.0,23.0,8.9,13.0
7805,Space Invaders Extreme 2,82.0,38.0,7.1,8.0
7806,Need for Speed: The Run,65.0,9.0,6,26.0
7807,Supreme Commander 2,77.0,54.0,6.2,803.0
7809,Quantum Theory,43.0,34.0,5.3,21.0
7810,Dawn of Discovery,81.0,24.0,8.5,15.0
7811,Guitar Hero Live,84.0,4.0,6.1,36.0
7817,Frequency,83.0,26.0,9,29.0
7820,Dynasty Warriors 8: Empires,63.0,30.0,7.5,42.0
7821,2002 FIFA World Cup,79.0,17.0,9,4.0
7822,SpongeBob SquigglePants 3D,64.0,8.0,6,8.0
7825,Sudeki,72.0,75.0,8.4,49.0
7826,Majin and the Forsaken Kingdom,74.0,46.0,8.1,24.0
7827,Silent Hill HD Collection,69.0,17.0,5.6,98.0
7828,Arc Rise Fantasia,64.0,26.0,7.8,43.0
7839,South Park: The Stick of Truth,85.0,48.0,8.6,1739.0
7841,Teenage Mutant Ninja Turtles 2: Battle Nexus,49.0,16.0,4.6,7.0
7843,MLB 12: The Show,76.0,15.0,7.8,42.0
7848,NBA 2K11,82.0,6.0,8.6,37.0
7851,WWE All Stars,68.0,11.0,7,8.0
7852,Naruto: Ninja Destiny,61.0,22.0,4.4,10.0
7853,FaceBreaker,54.0,57.0,6.3,19.0
7855,Spider-Man: Shattered Dimensions,73.0,13.0,7,6.0
7856,Lunar Legend,79.0,20.0,7.8,8.0
7857,Conflict: Global Terror,62.0,15.0,8.5,10.0
7858,Dante's Inferno,70.0,14.0,8.1,46.0
7860,Injustice: Gods Among Us,82.0,5.0,7.9,112.0
7863,Tomb Raider: Underworld,70.0,9.0,8.4,10.0
7864,Death Jr.,61.0,40.0,7.3,21.0
7865,Hulk,71.0,26.0,7.4,7.0
7868,Phantasy Star Universe,68.0,18.0,8.5,23.0
7869,Gungrave,65.0,28.0,8.6,16.0
7871,Transworld Surf,76.0,15.0,8.5,6.0
7872,Tenchu: Fatal Shadows,58.0,33.0,8,24.0
7873,50 Cent: Blood on the Sand,72.0,37.0,7.2,57.0
7874,Metro: Last Light,82.0,71.0,8.6,2654.0
7875,Evolve,77.0,39.0,4.3,969.0
7877,Resident Evil: Revelations,80.0,19.0,7.5,146.0
7880,The Legend of Spyro: A New Beginning,67.0,13.0,7.3,11.0
7884,Armored Core: For Answer,62.0,22.0,7.6,31.0
7890,Harry Potter and the Prisoner of Azkaban,67.0,23.0,8.8,10.0
7896,Street Fighter X Tekken,79.0,25.0,7.5,66.0
7898,The Legend of Heroes: Trails of Cold Steel II,80.0,23.0,7.3,73.0
7904,Rise of the Kasai,68.0,37.0,8,5.0
7909,Risen,60.0,37.0,6.4,77.0
7910,Nostalgia,72.0,36.0,7.6,19.0
7911,Dynasty Warriors Gundam,55.0,34.0,6.8,20.0
7912,Chibi-Robo! Park Patrol,78.0,14.0,7.5,13.0
7916,Tom Clancy's Splinter Cell: Blacklist,82.0,13.0,7.4,754.0
7918,One Piece: Unlimited Adventure,67.0,17.0,8.5,32.0
7919,Shaun White Skateboarding,61.0,26.0,6.5,8.0
7922,Conflict: Denied Ops,51.0,28.0,3.1,25.0
7923,Binary Domain,74.0,43.0,8,185.0
7934,Ice Age: Dawn of the Dinosaurs,67.0,23.0,7.3,7.0
7937,Robin Hood: Defender of the Crown,59.0,18.0,5.6,5.0
7941,R-Type Final,79.0,50.0,9.1,21.0
7943,Bolt,59.0,11.0,6.8,6.0
7947,Sega GT 2002,82.0,24.0,8.2,24.0
7948,F1 2011,83.0,10.0,7.2,83.0
7950,Ty the Tasmanian Tiger 3: Night of the Quinkan,68.0,13.0,8.1,15.0
7952,Samurai Warriors 2: Empires,55.0,20.0,7.3,7.0
7953,Blood Omen 2,76.0,22.0,9,9.0
7954,Earth Defense Force: Insect Armageddon,68.0,40.0,8.2,45.0
7955,Major League Baseball 2K10,74.0,19.0,5.3,4.0
7956,Saints Row IV,86.0,45.0,7.4,1543.0
7958,Harry Potter: Quidditch World Cup,69.0,14.0,7.5,4.0
7959,Dance Central: Spotlight,74.0,19.0,7,47.0
7961,Warriors: Legends of Troy,44.0,22.0,7,24.0
7962,La Pucelle: Tactics,79.0,47.0,8.5,15.0
7963,Arcania: Gothic 4,63.0,25.0,4.4,307.0
7964,NBA Ballers: Chosen One,55.0,42.0,4.2,15.0
7965,Tiger Woods PGA Tour 07,81.0,21.0,6.8,6.0
7966,Disney's Meet the Robinsons,62.0,11.0,6.3,4.0
7967,Sword Art Online: Hollow Realization,69.0,32.0,7.7,52.0
7969,The Lord of the Rings: War in the North,66.0,21.0,7.1,289.0
7971,SBK X: Superbike World Championship,74.0,13.0,8.3,8.0
7972,Rango: The Video Game,65.0,23.0,6.4,7.0
7973,EverQuest Online Adventures: Frontiers,77.0,16.0,8.5,17.0
7975,Fairy Fencer F,65.0,31.0,7.4,50.0
7976,Shadows of the Damned,76.0,76.0,8.4,139.0
7978,Phantasy Star Online Ver. 2,80.0,10.0,8.9,18.0
7982,Fight Club,36.0,28.0,4.4,22.0
7983,Samurai Warriors: State of War,64.0,30.0,6.4,8.0
7985,Dragon Blade: Wrath of Fire,51.0,19.0,7.5,17.0
7991,The Munchables,71.0,33.0,8.2,5.0
7995,Close Combat: First to Fight,69.0,46.0,7.8,10.0
7996,Indiana Jones and the Emperor's Tomb,73.0,43.0,8.6,17.0
7997,Buffy the Vampire Slayer: Chaos Bleeds,72.0,27.0,8.9,47.0
8001,Ty the Tasmanian Tiger,68.0,13.0,8.5,11.0
8006,Heavy Fire: Afghanistan,39.0,5.0,3.3,16.0
8007,Siren,72.0,48.0,7.8,41.0
8008,NARC,51.0,27.0,2.8,6.0
8009,Driver: San Francisco,80.0,11.0,7,332.0
8013,Shape Up,58.0,6.0,8.3,28.0
8027,Amplitude,86.0,35.0,8.8,26.0
8028,Disgaea DS,82.0,32.0,7.5,35.0
8029,Gauntlet: Seven Sorrows,61.0,36.0,7.8,4.0
8030,AirForce Delta Storm,61.0,21.0,7.1,7.0
8033,Fear Effect 2: Retro Helix,84.0,15.0,8.9,17.0
8036,Atelier Shallie: Alchemists of the Dusk Sea,76.0,26.0,7.7,44.0
8038,Call of Duty: World at War,83.0,36.0,7.5,721.0
8039,CSI: Fatal Conspiracy,39.0,5.0,5.6,13.0
8044,Vietcong: Purple Haze,48.0,11.0,4.3,6.0
8049,Syndicate,74.0,65.0,7.1,174.0
8050,Zumba Fitness Rush,73.0,7.0,6.2,5.0
8051,Call of Juarez,71.0,37.0,6.9,46.0
8053,Ghostbusters: The Video Game,54.0,13.0,4.7,13.0
8054,Bloody Roar: Primal Fury,75.0,27.0,8.5,20.0
8056,MotoGP,44.0,10.0,5.4,11.0
8057,Mushroom Men: The Spore Wars,72.0,37.0,8.7,33.0
8058,Saint Seiya: Soldiers' Soul,59.0,30.0,7.8,45.0
8060,LEGO Harry Potter: Years 5-7,64.0,19.0,6.8,21.0
8063,Corpse Party: Blood Drive,60.0,19.0,7.4,58.0
8064,The Last Airbender,69.0,6.0,7,4.0
8070,MotoGP 14 ,73.0,28.0,6.4,26.0
8072,Alone in the Dark,39.0,10.0,4.4,34.0
8075,Six Flags Fun Park,34.0,4.0,7,4.0
8076,Test Drive Off-Road Wide Open,64.0,21.0,8.3,9.0
8081,WWE All Stars,70.0,4.0,6.6,5.0
8083,Bad Boys: Miami Takedown,35.0,20.0,5.9,9.0
8084,Valhalla Knights 3,48.0,19.0,6.8,56.0
8085,Mega Man X: Command Mission,69.0,27.0,7.1,18.0
8086,Tokyo Xtreme Racer DRIFT,59.0,13.0,8.6,15.0
8088,"The Chronicles of Narnia: The Lion, The Witch and The Wardrobe",65.0,20.0,7.5,4.0
8089,Cabela's Big Game Hunter 2005 Adventures,65.0,5.0,8.3,6.0
8092,Senran Kagura: Estival Versus,71.0,4.0,7.4,34.0
8094,GRID Autosport,75.0,35.0,6.8,62.0
8096,Half-Minute Hero,84.0,41.0,7.8,38.0
8097,Gauntlet: Dark Legacy,60.0,20.0,9.1,16.0
8099,The Chronicles of Narnia: Prince Caspian,56.0,24.0,7.5,13.0
8101,Shadow The Hedgehog,49.0,24.0,5.5,36.0
8106,World of Outlaws: Sprint Cars,57.0,4.0,8.1,10.0
8107,Van Helsing,63.0,32.0,7.6,8.0
8108,Grand Slam Tennis 2,71.0,45.0,5.1,14.0
8109,Ben 10 Ultimate Alien: Cosmic Destruction,51.0,5.0,5.3,4.0
8110,Pure Futbol,38.0,20.0,7.9,29.0
8111,Spider-Man: Friend or Foe,58.0,7.0,4.4,9.0
8113,Gun,77.0,27.0,8.6,8.0
8114,SoulCalibur Legends,52.0,35.0,5.7,24.0
8120,Aliens: Colonial Marines,45.0,40.0,3.5,1156.0
8121,Tiger Woods PGA Tour 2004,75.0,5.0,7.5,4.0
8123,FIFA Soccer 11,83.0,16.0,7.7,102.0
8125,Borderlands,81.0,37.0,7.8,1363.0
8126,de Blob 2,79.0,20.0,8.1,26.0
8127,Silent Hill 4: The Room,76.0,43.0,8.3,26.0
8128,Commandos 2: Men of Courage,67.0,19.0,6.8,11.0
8129,Remember Me,70.0,42.0,7.5,267.0
8130,Brink,70.0,38.0,6,547.0
8131,FIFA Soccer 2002,81.0,13.0,8,9.0
8137,Disney's Tarzan Untamed,61.0,11.0,7.4,8.0
8140,Trinity Universe,62.0,25.0,7.2,28.0
8144,Senran Kagura: Estival Versus,67.0,25.0,8,96.0
8145,Ball Breakers,68.0,10.0,5.3,4.0
8147,Splatterhouse,62.0,51.0,7.6,60.0
8148,EyeToy: Groove,73.0,34.0,8,5.0
8149,You Don't Know Jack,82.0,11.0,7.3,18.0
8153,Charlie and the Chocolate Factory,39.0,16.0,3.2,6.0
8154,Armored Core: Last Raven,59.0,16.0,8.9,14.0
8155,Burnout Legends,38.0,12.0,6,59.0
8157,College Hoops 2K7,81.0,9.0,7.1,8.0
8161,K-1 World Grand Prix,67.0,24.0,9,7.0
8164,Juiced,68.0,39.0,9.1,15.0
8165,Naruto Shippuden: Dragon Blade Chronicles,38.0,14.0,3,12.0
8168,DiRT Showdown,75.0,27.0,6.3,43.0
8174,Sonic Riders: Zero Gravity,56.0,16.0,8.3,27.0
8175,UFC: Sudden Impact,54.0,29.0,7.7,7.0
8180,Full Auto 2: Battlelines,67.0,43.0,7.6,25.0
8181,College Hoops 2K8,81.0,21.0,6.9,16.0
8183,How to Train Your Dragon,51.0,18.0,7,6.0
8186,Dynasty Warriors: Gundam 3,65.0,27.0,7.8,20.0
8189,NHL 2004,85.0,21.0,6.5,31.0
8194,Velvet Assassin,56.0,46.0,7.1,55.0
8196,MindJack,44.0,31.0,1.7,46.0
8199,NBA Live 16,59.0,27.0,6.1,70.0
8200,WWE SmackDown vs. Raw 2009,58.0,15.0,7.8,6.0
8201,Dead or Alive Paradise,38.0,34.0,5.6,37.0
8202,Dark Souls II,91.0,36.0,7.1,2318.0
8203,The Suffering: Ties That Bind,75.0,37.0,8,23.0
8204,EyeToy: Kinetic,78.0,32.0,8.3,11.0
8207,Project Spark,73.0,26.0,7,151.0
8208,Army Men: Sarge's Heroes 2,54.0,15.0,4.6,5.0
8217,Winning Eleven: Pro Evolution Soccer 2007,63.0,5.0,7.9,12.0
8218,Warriors of Might and Magic,49.0,12.0,4.5,6.0
8219,Rapala Fishing Frenzy 2009,31.0,4.0,4.4,9.0
8222,Ridge Racer,44.0,39.0,3.7,59.0
8225,Major League Baseball 2K9,61.0,19.0,4,6.0
8231,Smash Court Tennis Pro Tournament,73.0,15.0,7.4,10.0
8233,Race Pro,72.0,54.0,7,60.0
8235,NBA Inside Drive 2004,71.0,31.0,8.2,11.0
8240,Gretzky NHL 2005,66.0,24.0,9.1,14.0
8241,Dungeon Siege III,72.0,37.0,4.7,399.0
8242,The Hobbit,61.0,17.0,7.3,8.0
8245,Skate it,72.0,13.0,7.8,12.0
8247,True Crime: New York City,59.0,25.0,8.8,24.0
8248,Metal Arms: Glitch in the System,82.0,35.0,8.7,15.0
8250,Toukiden Kiwami,74.0,35.0,7.6,74.0
8252,The Secret World,74.0,55.0,8.2,1326.0
8256,MDK2 Armageddon,80.0,19.0,8.3,11.0
8258,NHL 2K9,69.0,33.0,6.7,7.0
8260,Fight Night Round 2,87.0,32.0,7.9,7.0
8262,Disney's Atlantis: The Lost Empire,73.0,7.0,8.5,6.0
8271,Stormrise,51.0,28.0,5.3,20.0
8272,Psi-Ops: The Mindgate Conspiracy,84.0,55.0,7.9,18.0
8273,X-Men: The Official Game,52.0,57.0,6.1,20.0
8274,SWAT: Global Strike Team,69.0,22.0,6.3,7.0
8278,Hitman: HD Trilogy,69.0,14.0,7.2,45.0
8280,Goblin Commander: Unleash the Horde,68.0,21.0,8.7,14.0
8285,World Destruction League: Thunder Tanks,65.0,16.0,5.9,7.0
8286,Tom Clancy's Ghost Recon: Future Soldier,71.0,13.0,4.9,368.0
8290,PlayStation Move Heroes,53.0,39.0,6.1,16.0
8292,RoadKill,71.0,27.0,7.9,11.0
8296,Looney Tunes: Back in Action,64.0,6.0,5,4.0
8298,The Chronicles of Narnia: Prince Caspian,56.0,16.0,5.6,8.0
8303,Top Spin 2,75.0,52.0,6.8,25.0
8304,Hunter: The Reckoning Redeemer,72.0,26.0,8.6,5.0
8306,Captain America: Super Soldier,60.0,48.0,6.4,37.0
8309,Danganronpa 2: Goodbye Despair,81.0,50.0,8.7,140.0
8310,Thief: Deadly Shadows,82.0,61.0,7.3,12.0
8312,MotoGP 10/11,68.0,32.0,6.1,23.0
8313,NBA 09: The Inside,79.0,9.0,7.4,7.0
8314,Batman Begins,61.0,5.0,6.9,9.0
8315,Mercury Meltdown Revolution,77.0,41.0,7.4,16.0
8319,Let's TAP,70.0,47.0,6.6,11.0
8325,The Lord of the Rings: Aragorn's Quest,58.0,12.0,6,8.0
8326,Spawn: Armageddon,57.0,27.0,9.2,5.0
8332,Bee Movie Game,71.0,25.0,5.8,13.0
8339,Conception II: Children of the Seven Stars,62.0,24.0,7.6,118.0
8340,Deus Ex: Mankind Divided,83.0,18.0,7.2,175.0
8342,Professor Heinz Wolff's Gravity,63.0,12.0,7.7,7.0
8345,FaceBreaker,53.0,37.0,3.8,20.0
8346,Star Wars: Battlefront II,78.0,23.0,8.8,431.0
8350,Gallop Racer 2001,71.0,11.0,9.1,56.0
8351,Hellboy: The Science of Evil,47.0,23.0,6.1,10.0
8353,MotoGP 09/10,69.0,41.0,5.7,41.0
8356,Catwoman,46.0,35.0,6.9,13.0
8360,Monsters vs. Aliens,63.0,31.0,6.6,7.0
8361,Beat Down: Fists of Vengeance,48.0,33.0,8.1,12.0
8362,World Destruction League: Thunder Tanks,35.0,4.0,1.2,6.0
8363,Terminator 3: The Redemption,68.0,29.0,8,11.0
8366,Anarchy Reigns,73.0,38.0,7.9,105.0
8367,SSX On Tour,80.0,27.0,7.5,14.0
8368,Bladestorm: Nightmare,58.0,33.0,6.5,21.0
8369,Fairytale Fights,51.0,47.0,6.2,12.0
8370,LEGO Marvel Super Heroes,78.0,7.0,8.1,124.0
8373,James Bond 007: Everything or Nothing,73.0,17.0,8.3,11.0
8375,Shrek Extra Large,36.0,6.0,5.6,23.0
8377,World Tour Soccer 2006,56.0,20.0,6,7.0
8378,Gunvalkyrie,73.0,28.0,7.3,10.0
8383,State of Emergency,67.0,21.0,6.3,11.0
8386,Disney Golf,72.0,10.0,8.3,7.0
8388,Fuzion Frenzy 2,49.0,47.0,5.2,31.0
8389,Demon Gaze,70.0,38.0,7.4,129.0
8390,Clock Tower II: The Struggle Within,49.0,5.0,5.7,7.0
8394,CSI: Fatal Conspiracy,42.0,9.0,4.8,4.0
8395,Mega Man Network Transmission,65.0,28.0,7.6,13.0
8398,Fairytale Fights,53.0,34.0,6,22.0
8402,RC Revenge Pro,49.0,13.0,7.6,7.0
8403,G-Force,68.0,33.0,7,9.0
8406,Backyard Wrestling: Don't Try This at Home,50.0,15.0,5,7.0
8407,Gauntlet: Dark Legacy,54.0,9.0,8.9,10.0
8409,Time and Eternity,42.0,40.0,5,78.0
8410,Lost Kingdoms,72.0,22.0,8,15.0
8412,Pursuit Force: Extreme Justice,73.0,44.0,7.6,11.0
8415,The Cursed Crusade,45.0,17.0,5,26.0
8416,Ridge Racer Unbounded,72.0,20.0,6,29.0
8417,Wolfenstein 3D,57.0,9.0,6,7.0
8419,NHL 07,76.0,7.0,6.6,23.0
8421,Dementium: The Ward,72.0,48.0,7.9,37.0
8422,Mobile Suit Gundam: Extreme VS Force,57.0,25.0,7.3,15.0
8427,NASCAR '14,65.0,4.0,5.1,14.0
8430,Green Lantern: Rise of the Manhunters,61.0,12.0,6.7,17.0
8432,25 to Life,41.0,20.0,7.2,13.0
8434,Naval Assault: The Killing Tide,40.0,11.0,4.2,5.0
8437,Sega Superstars,72.0,28.0,7,5.0
8438,MLB 11: The Show,77.0,9.0,6,5.0
8439,Bomberman Land,57.0,23.0,8,10.0
8441,Midway Arcade Treasures,72.0,11.0,8.2,5.0
8442,Leisure Suit Larry: Magna Cum Laude,62.0,49.0,6.4,13.0
8447,One Piece: Pirate Warriors 3,76.0,4.0,6.3,17.0
8453,Cubivore: Survival of the Fittest,71.0,12.0,8.5,21.0
8454,7th Dragon III Code: VFD,77.0,26.0,8.2,38.0
8455,FlatOut,71.0,39.0,8.2,21.0
8462,Blood Bowl,61.0,28.0,5.1,19.0
8463,Taz Wanted,65.0,7.0,8.7,9.0
8464,Far Cry: Primal,74.0,18.0,4.8,368.0
8465,Sid Meier's Civilization IV,94.0,50.0,8.3,909.0
8466,Zoo Keeper,74.0,40.0,7.5,13.0
8470,Pursuit Force,75.0,59.0,7.8,26.0
8472,Star Wars: Super Bombad Racing,71.0,21.0,4.9,8.0
8476,Driver: San Francisco,64.0,7.0,6.2,10.0
8477,Alien Resurrection,61.0,12.0,7.5,15.0
8478,World Tour Soccer 2005,68.0,28.0,9,6.0
8480,ESPN College Hoops,83.0,14.0,8.5,8.0
8481,Dengeki Bunko Fighting Climax,66.0,13.0,8.2,29.0
8483,Leisure Suit Larry: Box Office Bust,25.0,27.0,2.5,41.0
8485,Robotech: Battlecry,74.0,11.0,8.4,5.0
8488,Clash of the Titans,42.0,31.0,4.1,17.0
8491,Kya: Dark Lineage,69.0,25.0,8.9,28.0
8492,Mirror's Edge Catalyst,72.0,46.0,4.4,266.0
8496,F1 2011,59.0,15.0,6.8,13.0
8498,Guilty Gear Judgment,77.0,17.0,6.6,8.0
8500,NCAA Football 09 All-Play,49.0,5.0,5.8,32.0
8503,Doctor Lautrec and the Forgotten Knights,53.0,19.0,6.1,8.0
8509,Hot Wheels World Race,59.0,5.0,7,5.0
8513,Castlevania Judgment,49.0,33.0,5.9,56.0
8517,Apache: Air Assault,70.0,26.0,6.4,31.0
8518,Aliens: Infestation,76.0,43.0,8.2,29.0
8519,Return to PopoloCrois: A Story of Seasons Fairytale,72.0,28.0,6.8,15.0
8520,Angry Birds Trilogy,66.0,8.0,3.7,20.0
8523,Crash Tag Team Racing,66.0,14.0,7.3,11.0
8524,El Shaddai: Ascension of the Metatron,75.0,44.0,7,47.0
8525,NPPL: Championship Paintball 2009,45.0,9.0,7.4,10.0
8526,True Swing Golf,66.0,32.0,7.7,11.0
8527,TimeSplitters: Future Perfect,83.0,54.0,8.9,35.0
8532,Goosebumps HorrorLand,37.0,4.0,3.5,8.0
8534,Thrillville: Off the Rails,73.0,24.0,2.8,34.0
8537,Fatal Frame II: Crimson Butterfly,81.0,40.0,9.2,100.0
8538,Murdered: Soul Suspect,51.0,17.0,7,130.0
8539,Shadow Man: 2econd Coming,68.0,24.0,7.6,8.0
8541,Dynasty Warriors 4,75.0,18.0,8.8,18.0
8542,Warriors Orochi 3,71.0,9.0,8.1,19.0
8543,Wakeboarding Unleashed Featuring Shaun Murray,83.0,23.0,9,12.0
8544,The Incredibles: Rise of the Underminer,67.0,7.0,6.6,7.0
8545,Beowulf: The Game,51.0,18.0,5.2,17.0
8546,Dewy's Adventure,67.0,29.0,6.3,15.0
8549,The BIGS,77.0,19.0,7.2,12.0
8550,Fracture,62.0,40.0,5.8,18.0
8552,NBA Live 08,52.0,11.0,7.1,21.0
8554,Hyperdimension Neptunia Victory,55.0,19.0,7.8,94.0
8558,Marble Saga: Kororinpa,74.0,16.0,7.3,6.0
8565,The King of Fighters XII,57.0,48.0,5.3,46.0
8568,Dungeon Siege: Throne of Agony,74.0,32.0,8.1,21.0
8574,Culdcept SAGA,75.0,33.0,8.7,49.0
8590,The Crew,71.0,12.0,6.4,463.0
8592,Create,61.0,23.0,5.2,5.0
8596,Eragon,63.0,17.0,7.6,13.0
8597,TimeShift,70.0,16.0,6.3,27.0
8600,Spyro: Shadow Legacy,50.0,18.0,5.7,16.0
8602,The Sims 3: Seasons,73.0,12.0,7.5,48.0
8607,Scarface: Money. Power. Respect.,58.0,12.0,3.1,15.0
8608,Angry Birds Star Wars,53.0,4.0,6.9,63.0
8610,Blitz: The League,69.0,23.0,6.5,14.0
8613,NBA 2K12,86.0,5.0,7.1,66.0
8617,FlatOut 2,73.0,44.0,7.5,27.0
8618,Naruto: Ultimate Ninja Heroes 2 - The Phantom Fortress,64.0,20.0,7.8,17.0
8622,Heroes over Europe,62.0,34.0,7,16.0
8627,BioShock The Collection,84.0,16.0,8.3,79.0
8631,F-Zero: GP Legend,77.0,31.0,8.5,18.0
8635,Klonoa,77.0,37.0,8.6,39.0
8636,Bulletstorm,82.0,34.0,7.7,768.0
8637,Putty Squad,38.0,8.0,2.9,52.0
8641,Field Commander,77.0,53.0,7.8,31.0
8645,Custom Robo Arena,74.0,22.0,8.3,27.0
8646,Ar Nosurge: Ode to an Unborn Star,67.0,23.0,7.8,49.0
8652,Shaun White Skateboarding,61.0,34.0,5.3,7.0
8655,Trigger Man,32.0,4.0,4.8,16.0
8658,Wildstar,82.0,52.0,7.4,965.0
8660,Tiger Woods PGA Tour 2004,89.0,16.0,7.8,6.0
8664,Amped 3,72.0,49.0,7.1,36.0
8666,Innocent Life: A Futuristic Harvest Moon,67.0,22.0,7.8,23.0
8672,NHL 2005,77.0,27.0,6.2,11.0
8673,Arcana Heart,77.0,12.0,8.1,8.0
8675,Battlestar Galactica,66.0,22.0,6.8,6.0
8676,Time Hollow,64.0,24.0,7.8,21.0
8679,Tak and the Guardians of Gross,63.0,5.0,8,5.0
8687,Dynasty Warriors 8: Xtreme Legends,68.0,4.0,6.8,9.0
8688,Godzilla Unleashed,44.0,31.0,7.2,37.0
8693,Sherlock Holmes vs. Jack the Ripper,62.0,24.0,6.8,14.0
8694,Sniper: Ghost Warrior,55.0,23.0,5.5,267.0
8700,Fist of the North Star: Ken's Rage,59.0,38.0,7.3,23.0
8701,Chaotic: Shadow Warriors,60.0,4.0,5,4.0
8708,Driven,38.0,10.0,3.4,5.0
8709,James Noir's Hollywood Crimes,60.0,22.0,6.6,5.0
8710,"Warhammer 40,000: Fire Warrior",64.0,23.0,8.3,63.0
8711,All-Pro Football 2K8,73.0,23.0,7.3,21.0
8712,Lufia: Curse of the Sinistrals,80.0,8.0,8,13.0
8713,MTV Music Generator 2,77.0,16.0,8.5,11.0
8714,Mugen Souls,55.0,24.0,7.3,35.0
8715,Ultimate Spider-Man,78.0,17.0,7.7,10.0
8718,Burnout 2: Point of Impact,89.0,24.0,8.5,18.0
8719,Paris-Dakar Rally,36.0,6.0,3.9,15.0
8722,Atelier Iris: Eternal Mana,74.0,38.0,7.7,38.0
8724,F.E.A.R. 3,74.0,34.0,5.9,420.0
8727,Tak: The Great Juju Challenge,75.0,17.0,9.3,4.0
8728,Fantasia: Music Evolved,77.0,48.0,7.5,67.0
8730,Knockout Kings 2003,78.0,13.0,6.5,4.0
8731,Bomberman,73.0,30.0,7,7.0
8732,NCAA Football 2004,89.0,16.0,7.5,6.0
8733,XGIII: Extreme G Racing,83.0,21.0,7.8,14.0
8734,Digimon World 4,48.0,7.0,6.9,37.0
8735,Stormrise,48.0,36.0,6.8,17.0
8744,The Godfather: Blackhand Edition,77.0,38.0,8.5,48.0
8748,Naruto: Powerful Shippuden,71.0,13.0,5.4,19.0
8749,American Chopper,44.0,6.0,5.9,9.0
8750,The Adventures of Tintin: The Game,56.0,8.0,5.7,12.0
8751,Dynasty Warriors 8,65.0,21.0,7.5,35.0
8753,Kingdom Under Fire: Heroes,78.0,55.0,7.5,23.0
8755,The Terminator: Dawn of Fate,53.0,19.0,5.2,5.0
8756,Infected,74.0,49.0,8.3,30.0
8758,Birds of Steel,77.0,18.0,8.9,18.0
8759,Cars: Race-O-Rama,54.0,8.0,5.8,5.0
8763,NBA Street Homecourt,81.0,31.0,6.5,16.0
8764,Darksiders II,81.0,23.0,7.8,653.0
8765,Enthusia Professional Racing,70.0,43.0,7.6,17.0
8766,DiRT 3,86.0,23.0,6.9,433.0
8769,Get On Da Mic,49.0,29.0,6.3,7.0
8770,Darksiders II,85.0,36.0,8.2,153.0
8772,Army Men: Sarge's War,56.0,11.0,6.7,7.0
8780,Project Sylpheed: Arc of Deception,64.0,45.0,8.6,24.0
8783,NHL 2K10,66.0,23.0,7.1,8.0
8787,MLB Power Pros 2008,67.0,9.0,8.5,8.0
8790,WordJong,77.0,9.0,7.7,9.0
8791,Tears to Tiara II: Heir of the Overlord,65.0,18.0,8.7,41.0
8792,Puzzle Quest: Galactrix,75.0,33.0,6.7,6.0
8794,de Blob 2,77.0,54.0,7.5,23.0
8795,Disney's The Lion King: Simba's Mighty Adventure,30.0,5.0,6.9,9.0
